,date,product,machine,heure,jour_nom,semaine,date_courte,semaine_personnalisee,stock_max
8022,2019-12-13 18:50:16,soda,A,18,vendredi,49,13/12/2019,5,120
8023,2019-12-13 18:53:59,coffee,C,18,vendredi,49,13/12/2019,5,280
8024,2019-12-13 18:54:37,soda,A,18,vendredi,49,13/12/2019,5,120
8025,2019-12-13 18:55:08,soda,D,18,vendredi,49,13/12/2019,5,120
8026,2019-12-13 18:57:18,nrj,C,18,vendredi,49,13/12/2019,5,60
8027,2019-12-13 19:05:14,nrj,C,19,vendredi,49,13/12/2019,5,60
8028,2019-12-13 19:07:08,nrj,D,19,vendredi,49,13/12/2019,5,60
8029,2019-12-13 19:08:26,soda,A,19,vendredi,49,13/12/2019,5,120
8030,2019-12-13 19:08:32,soda,A,19,vendredi,49,13/12/2019,5,120
8031,2019-12-13 19:10:49,nrj,A,19,vendredi,49,13/12/2019,5,60
8032,2019-12-13 19:12:40,nrj,B,19,vendredi,49,13/12/2019,5,60
8033,2019-12-13 19:21:33,nrj,C,19,vendredi,49,13/12/2019,5,60
8034,2019-12-13 19:22:29,nrj,A,19,vendredi,49,13/12/2019,5,60
8035,2019-12-13 19:22:35,nrj,C,19,vendredi,49,13/12/2019,5,60
8036,2019-12-13 19:24:25,soda,B,19,vendredi,49,13/12/2019,5,120
8037,2019-12-13 19:25:06,nrj,D,19,vendredi,49,13/12/2019,5,60
8038,2019-12-13 19:30:02,nrj,C,19,vendredi,49,13/12/2019,5,60
8039,2019-12-13 19:31:27,soda,C,19,vendredi,49,13/12/2019,5,120
8040,2019-12-13 19:32:46,nrj,D,19,vendredi,49,13/12/2019,5,60
8041,2019-12-13 19:32:51,soda,D,19,vendredi,49,13/12/2019,5,120
8042,2019-12-13 19:33:24,soda,D,19,vendredi,49,13/12/2019,5,120
8043,2019-12-13 19:36:05,nrj,D,19,vendredi,49,13/12/2019,5,60
8044,2019-12-13 19:38:21,nrj,C,19,vendredi,49,13/12/2019,5,60
8045,2019-12-13 19:40:59,soda,A,19,vendredi,49,13/12/2019,5,120
8046,2019-12-13 19:43:45,nrj,C,19,vendredi,49,13/12/2019,5,60
8047,2019-12-13 19:44:24,soda,D,19,vendredi,49,13/12/2019,5,120
8048,2019-12-13 19:46:57,nrj,D,19,vendredi,49,13/12/2019,5,60
8049,2019-12-13 19:54:20,soda,C,19,vendredi,49,13/12/2019,5,120
8050,2019-12-13 19:58:26,soda,B,19,vendredi,49,13/12/2019,5,120
8051,2019-12-13 20:00:27,soda,D,20,vendredi,49,13/12/2019,5,120
8052,2019-12-13 20:18:43,nrj,D,20,vendredi,49,13/12/2019,5,60
8053,2019-12-13 20:26:02,nrj,A,20,vendredi,49,13/12/2019,5,60
8054,2019-12-13 20:26:36,nrj,C,20,vendredi,49,13/12/2019,5,60
8055,2019-12-13 20:27:46,soda,C,20,vendredi,49,13/12/2019,5,120
8056,2019-12-13 20:29:08,soda,C,20,vendredi,49,13/12/2019,5,120
8057,2019-12-13 20:29:37,soda,A,20,vendredi,49,13/12/2019,5,120
8058,2019-12-13 20:30:13,soda,D,20,vendredi,49,13/12/2019,5,120
8059,2019-12-13 20:31:48,soda,C,20,vendredi,49,13/12/2019,5,120
8060,2019-12-13 20:32:02,coffee,D,20,vendredi,49,13/12/2019,5,280
8061,2019-12-13 20:32:38,coffee,B,20,vendredi,49,13/12/2019,5,280
8062,2019-12-13 20:34:12,nrj,C,20,vendredi,49,13/12/2019,5,60
8063,2019-12-13 20:37:04,nrj,A,20,vendredi,49,13/12/2019,5,60
8064,2019-12-13 20:37:21,nrj,D,20,vendredi,49,13/12/2019,5,60
8065,2019-12-13 20:39:45,soda,D,20,vendredi,49,13/12/2019,5,120
8066,2019-12-13 20:47:05,nrj,B,20,vendredi,49,13/12/2019,5,60
8067,2019-12-13 20:51:16,coffee,A,20,vendredi,49,13/12/2019,5,280
8068,2019-12-13 20:54:23,nrj,D,20,vendredi,49,13/12/2019,5,60
8069,2019-12-13 20:57:47,nrj,C,20,vendredi,49,13/12/2019,5,60
8070,2019-12-13 20:58:15,nrj,B,20,vendredi,49,13/12/2019,5,60
8071,2019-12-13 21:03:13,soda,C,21,vendredi,49,13/12/2019,5,120
8072,2019-12-13 21:15:29,soda,D,21,vendredi,49,13/12/2019,5,120
8073,2019-12-13 21:15:38,nrj,B,21,vendredi,49,13/12/2019,5,60
8074,2019-12-13 21:25:28,coffee,D,21,vendredi,49,13/12/2019,5,280
8075,2019-12-13 21:25:34,soda,C,21,vendredi,49,13/12/2019,5,120
8076,2019-12-13 21:31:41,nrj,C,21,vendredi,49,13/12/2019,5,60
8077,2019-12-13 21:35:45,soda,B,21,vendredi,49,13/12/2019,5,120
8078,2019-12-13 21:37:33,soda,D,21,vendredi,49,13/12/2019,5,120
8079,2019-12-13 21:39:04,nrj,D,21,vendredi,49,13/12/2019,5,60
8080,2019-12-13 21:42:54,soda,B,21,vendredi,49,13/12/2019,5,120
8081,2019-12-13 21:42:56,nrj,C,21,vendredi,49,13/12/2019,5,60
8082,2019-12-13 21:44:56,nrj,B,21,vendredi,49,13/12/2019,5,60
8083,2019-12-13 21:46:23,soda,D,21,vendredi,49,13/12/2019,5,120
8084,2019-12-13 22:16:48,coffee,C,22,vendredi,49,13/12/2019,5,280
8085,2019-12-13 22:22:28,soda,D,22,vendredi,49,13/12/2019,5,120
8086,2019-12-13 22:24:47,nrj,D,22,vendredi,49,13/12/2019,5,60
8087,2019-12-13 22:24:55,nrj,D,22,vendredi,49,13/12/2019,5,60
8088,2019-12-13 22:43:52,soda,A,22,vendredi,49,13/12/2019,5,120
8089,2019-12-13 22:48:35,coffee,B,22,vendredi,49,13/12/2019,5,280
8090,2019-12-13 23:04:10,soda,A,23,vendredi,49,13/12/2019,5,120
8091,2019-12-13 23:24:08,nrj,C,23,vendredi,49,13/12/2019,5,60
8092,2019-12-13 23:33:00,nrj,D,23,vendredi,49,13/12/2019,5,60
8093,2019-12-13 23:50:08,soda,A,23,vendredi,49,13/12/2019,5,120
8094,2019-12-13 23:52:19,soda,C,23,vendredi,49,13/12/2019,5,120
8095,2019-12-13 23:52:36,soda,A,23,vendredi,49,13/12/2019,5,120
8096,2019-12-13 23:53:11,coffee,D,23,vendredi,49,13/12/2019,5,280
8097,2019-12-13 23:53:21,soda,C,23,vendredi,49,13/12/2019,5,120
8098,2019-12-13 23:53:44,nrj,D,23,vendredi,49,13/12/2019,5,60
8099,2019-12-13 23:57:00,nrj,B,23,vendredi,49,13/12/2019,5,60
8100,2019-12-13 23:57:25,soda,D,23,vendredi,49,13/12/2019,5,120
8101,2019-12-14 00:38:03,coffee,C,0,samedi,49,14/12/2019,5,280
8102,2019-12-14 00:46:44,soda,C,0,samedi,49,14/12/2019,5,120
8103,2019-12-14 00:53:57,nrj,C,0,samedi,49,14/12/2019,5,60
8104,2019-12-14 01:00:08,nrj,C,1,samedi,49,14/12/2019,5,60
8105,2019-12-14 01:01:20,coffee,B,1,samedi,49,14/12/2019,5,280
8106,2019-12-14 01:02:00,soda,D,1,samedi,49,14/12/2019,5,120
8107,2019-12-14 01:36:20,soda,B,1,samedi,49,14/12/2019,5,120
8108,2019-12-14 01:45:59,soda,D,1,samedi,49,14/12/2019,5,120
8109,2019-12-14 01:47:03,soda,B,1,samedi,49,14/12/2019,5,120
8110,2019-12-14 05:10:46,soda,C,5,samedi,49,14/12/2019,5,120
8111,2019-12-14 05:12:52,soda,C,5,samedi,49,14/12/2019,5,120
8112,2019-12-14 05:13:13,coffee,B,5,samedi,49,14/12/2019,5,280
8113,2019-12-14 05:17:55,coffee,C,5,samedi,49,14/12/2019,5,280
8114,2019-12-14 05:18:08,coffee,A,5,samedi,49,14/12/2019,5,280
8115,2019-12-14 05:24:11,soda,B,5,samedi,49,14/12/2019,5,120
8116,2019-12-14 05:38:00,coffee,D,5,samedi,49,14/12/2019,5,280
8117,2019-12-14 05:38:22,nrj,A,5,samedi,49,14/12/2019,5,60
8118,2019-12-14 05:38:26,soda,B,5,samedi,49,14/12/2019,5,120
8119,2019-12-14 05:41:38,soda,D,5,samedi,49,14/12/2019,5,120
8120,2019-12-14 05:44:21,soda,C,5,samedi,49,14/12/2019,5,120
8121,2019-12-14 05:46:22,coffee,C,5,samedi,49,14/12/2019,5,280
8122,2019-12-14 05:46:51,coffee,C,5,samedi,49,14/12/2019,5,280
8123,2019-12-14 05:51:11,soda,A,5,samedi,49,14/12/2019,5,120
8124,2019-12-14 05:55:20,coffee,B,5,samedi,49,14/12/2019,5,280
8125,2019-12-14 05:59:23,soda,A,5,samedi,49,14/12/2019,5,120
8126,2019-12-14 06:09:22,soda,A,6,samedi,49,14/12/2019,5,120
8127,2019-12-14 06:09:46,coffee,A,6,samedi,49,14/12/2019,5,280
8128,2019-12-14 06:10:16,soda,A,6,samedi,49,14/12/2019,5,120
8129,2019-12-14 06:11:25,soda,B,6,samedi,49,14/12/2019,5,120
8130,2019-12-14 06:21:21,coffee,B,6,samedi,49,14/12/2019,5,280
8131,2019-12-14 06:21:29,coffee,C,6,samedi,49,14/12/2019,5,280
8132,2019-12-14 06:32:38,coffee,A,6,samedi,49,14/12/2019,5,280
8133,2019-12-14 06:35:33,coffee,D,6,samedi,49,14/12/2019,5,280
8134,2019-12-14 06:37:11,coffee,D,6,samedi,49,14/12/2019,5,280
8135,2019-12-14 06:38:02,coffee,C,6,samedi,49,14/12/2019,5,280
8136,2019-12-14 06:46:48,soda,C,6,samedi,49,14/12/2019,5,120
8137,2019-12-14 06:54:29,soda,D,6,samedi,49,14/12/2019,5,120
8138,2019-12-14 07:02:48,coffee,A,7,samedi,49,14/12/2019,5,280
8139,2019-12-14 07:03:28,soda,A,7,samedi,49,14/12/2019,5,120
8140,2019-12-14 07:11:20,coffee,C,7,samedi,49,14/12/2019,5,280
8141,2019-12-14 07:17:57,coffee,D,7,samedi,49,14/12/2019,5,280
8142,2019-12-14 07:22:34,coffee,B,7,samedi,49,14/12/2019,5,280
8143,2019-12-14 07:25:52,coffee,C,7,samedi,49,14/12/2019,5,280
8144,2019-12-14 07:25:57,coffee,D,7,samedi,49,14/12/2019,5,280
8145,2019-12-14 07:33:27,coffee,B,7,samedi,49,14/12/2019,5,280
8146,2019-12-14 07:35:53,coffee,A,7,samedi,49,14/12/2019,5,280
8147,2019-12-14 07:40:55,coffee,B,7,samedi,49,14/12/2019,5,280
8148,2019-12-14 07:45:40,coffee,D,7,samedi,49,14/12/2019,5,280
8149,2019-12-14 07:49:00,coffee,A,7,samedi,49,14/12/2019,5,280
8150,2019-12-14 07:49:28,coffee,D,7,samedi,49,14/12/2019,5,280
8151,2019-12-14 07:52:54,coffee,A,7,samedi,49,14/12/2019,5,280
8152,2019-12-14 07:53:34,coffee,A,7,samedi,49,14/12/2019,5,280
8153,2019-12-14 07:58:23,coffee,D,7,samedi,49,14/12/2019,5,280
8154,2019-12-14 08:02:02,soda,B,8,samedi,49,14/12/2019,5,120
8155,2019-12-14 08:09:04,coffee,C,8,samedi,49,14/12/2019,5,280
8156,2019-12-14 08:13:05,coffee,B,8,samedi,49,14/12/2019,5,280
8157,2019-12-14 08:18:25,coffee,B,8,samedi,49,14/12/2019,5,280
8158,2019-12-14 08:24:43,coffee,B,8,samedi,49,14/12/2019,5,280
8159,2019-12-14 08:29:51,coffee,B,8,samedi,49,14/12/2019,5,280
8160,2019-12-14 08:30:59,soda,C,8,samedi,49,14/12/2019,5,120
8161,2019-12-14 08:31:24,coffee,D,8,samedi,49,14/12/2019,5,280
8162,2019-12-14 08:40:16,coffee,A,8,samedi,49,14/12/2019,5,280
8163,2019-12-14 08:50:21,coffee,A,8,samedi,49,14/12/2019,5,280
8164,2019-12-14 08:52:29,coffee,A,8,samedi,49,14/12/2019,5,280
8165,2019-12-14 08:52:53,coffee,D,8,samedi,49,14/12/2019,5,280
8166,2019-12-14 08:53:09,soda,A,8,samedi,49,14/12/2019,5,120
8167,2019-12-14 08:54:10,soda,A,8,samedi,49,14/12/2019,5,120
8168,2019-12-14 08:56:40,coffee,B,8,samedi,49,14/12/2019,5,280
8169,2019-12-14 08:59:04,coffee,C,8,samedi,49,14/12/2019,5,280
8170,2019-12-14 09:08:26,coffee,B,9,samedi,49,14/12/2019,5,280
8171,2019-12-14 09:11:25,coffee,A,9,samedi,49,14/12/2019,5,280
8172,2019-12-14 09:14:34,coffee,C,9,samedi,49,14/12/2019,5,280
8173,2019-12-14 09:16:50,coffee,B,9,samedi,49,14/12/2019,5,280
8174,2019-12-14 09:17:27,coffee,A,9,samedi,49,14/12/2019,5,280
8175,2019-12-14 09:20:14,soda,A,9,samedi,49,14/12/2019,5,120
8176,2019-12-14 09:23:07,coffee,C,9,samedi,49,14/12/2019,5,280
8177,2019-12-14 09:29:14,coffee,A,9,samedi,49,14/12/2019,5,280
8178,2019-12-14 09:29:48,coffee,C,9,samedi,49,14/12/2019,5,280
8179,2019-12-14 09:30:13,soda,A,9,samedi,49,14/12/2019,5,120
8180,2019-12-14 09:32:06,soda,C,9,samedi,49,14/12/2019,5,120
8181,2019-12-14 09:32:11,soda,C,9,samedi,49,14/12/2019,5,120
8182,2019-12-14 09:36:58,coffee,A,9,samedi,49,14/12/2019,5,280
8183,2019-12-14 09:37:05,coffee,A,9,samedi,49,14/12/2019,5,280
8184,2019-12-14 09:45:27,coffee,D,9,samedi,49,14/12/2019,5,280
8185,2019-12-14 09:52:03,coffee,D,9,samedi,49,14/12/2019,5,280
8186,2019-12-14 09:54:46,soda,A,9,samedi,49,14/12/2019,5,120
8187,2019-12-14 10:00:00,coffee,B,10,samedi,49,14/12/2019,5,280
8188,2019-12-14 10:07:33,coffee,C,10,samedi,49,14/12/2019,5,280
8189,2019-12-14 10:07:43,coffee,D,10,samedi,49,14/12/2019,5,280
8190,2019-12-14 10:10:57,coffee,D,10,samedi,49,14/12/2019,5,280
8191,2019-12-14 10:15:15,coffee,D,10,samedi,49,14/12/2019,5,280
8192,2019-12-14 10:17:54,coffee,B,10,samedi,49,14/12/2019,5,280
8193,2019-12-14 10:20:19,coffee,B,10,samedi,49,14/12/2019,5,280
8194,2019-12-14 10:28:09,coffee,D,10,samedi,49,14/12/2019,5,280
8195,2019-12-14 10:29:41,coffee,A,10,samedi,49,14/12/2019,5,280
8196,2019-12-14 10:34:51,soda,C,10,samedi,49,14/12/2019,5,120
8197,2019-12-14 10:35:10,soda,C,10,samedi,49,14/12/2019,5,120
8198,2019-12-14 10:39:33,soda,A,10,samedi,49,14/12/2019,5,120
8199,2019-12-14 10:42:45,soda,B,10,samedi,49,14/12/2019,5,120
8200,2019-12-14 10:46:22,coffee,C,10,samedi,49,14/12/2019,5,280
8201,2019-12-14 10:50:58,soda,B,10,samedi,49,14/12/2019,5,120
8202,2019-12-14 10:52:42,coffee,B,10,samedi,49,14/12/2019,5,280
8203,2019-12-14 10:52:52,coffee,D,10,samedi,49,14/12/2019,5,280
8204,2019-12-14 10:53:04,coffee,D,10,samedi,49,14/12/2019,5,280
8205,2019-12-14 10:57:45,soda,B,10,samedi,49,14/12/2019,5,120
8206,2019-12-14 10:58:43,coffee,D,10,samedi,49,14/12/2019,5,280
8207,2019-12-14 11:00:14,soda,D,11,samedi,49,14/12/2019,5,120
8208,2019-12-14 11:03:21,coffee,D,11,samedi,49,14/12/2019,5,280
8209,2019-12-14 11:05:11,coffee,A,11,samedi,49,14/12/2019,5,280
8210,2019-12-14 11:06:24,coffee,A,11,samedi,49,14/12/2019,5,280
8211,2019-12-14 11:08:31,coffee,A,11,samedi,49,14/12/2019,5,280
8212,2019-12-14 11:12:17,coffee,B,11,samedi,49,14/12/2019,5,280
8213,2019-12-14 11:14:45,soda,D,11,samedi,49,14/12/2019,5,120
8214,2019-12-14 11:16:51,soda,D,11,samedi,49,14/12/2019,5,120
8215,2019-12-14 11:18:19,coffee,C,11,samedi,49,14/12/2019,5,280
8216,2019-12-14 11:20:42,coffee,D,11,samedi,49,14/12/2019,5,280
8217,2019-12-14 11:27:55,coffee,C,11,samedi,49,14/12/2019,5,280
8218,2019-12-14 11:29:03,soda,C,11,samedi,49,14/12/2019,5,120
8219,2019-12-14 11:30:27,coffee,D,11,samedi,49,14/12/2019,5,280
8220,2019-12-14 11:32:35,coffee,C,11,samedi,49,14/12/2019,5,280
8221,2019-12-14 11:36:22,coffee,A,11,samedi,49,14/12/2019,5,280
8222,2019-12-14 11:37:32,coffee,D,11,samedi,49,14/12/2019,5,280
8223,2019-12-14 11:49:33,coffee,A,11,samedi,49,14/12/2019,5,280
8224,2019-12-14 11:55:11,coffee,B,11,samedi,49,14/12/2019,5,280
8225,2019-12-14 11:58:51,soda,C,11,samedi,49,14/12/2019,5,120
8226,2019-12-14 11:59:02,coffee,B,11,samedi,49,14/12/2019,5,280
8227,2019-12-14 12:06:37,coffee,C,12,samedi,49,14/12/2019,5,280
8228,2019-12-14 12:14:12,coffee,A,12,samedi,49,14/12/2019,5,280
8229,2019-12-14 12:19:29,soda,A,12,samedi,49,14/12/2019,5,120
8230,2019-12-14 12:21:22,coffee,D,12,samedi,49,14/12/2019,5,280
8231,2019-12-14 12:22:39,soda,D,12,samedi,49,14/12/2019,5,120
8232,2019-12-14 12:25:45,coffee,B,12,samedi,49,14/12/2019,5,280
8233,2019-12-14 12:34:30,coffee,C,12,samedi,49,14/12/2019,5,280
8234,2019-12-14 12:35:33,coffee,C,12,samedi,49,14/12/2019,5,280
8235,2019-12-14 12:38:02,soda,B,12,samedi,49,14/12/2019,5,120
8236,2019-12-14 12:50:42,coffee,B,12,samedi,49,14/12/2019,5,280
8237,2019-12-14 12:57:57,soda,B,12,samedi,49,14/12/2019,5,120
8238,2019-12-14 13:01:20,coffee,C,13,samedi,49,14/12/2019,5,280
8239,2019-12-14 13:09:04,coffee,A,13,samedi,49,14/12/2019,5,280
8240,2019-12-14 13:12:03,coffee,D,13,samedi,49,14/12/2019,5,280
8241,2019-12-14 13:12:19,soda,B,13,samedi,49,14/12/2019,5,120
8242,2019-12-14 13:14:01,coffee,A,13,samedi,49,14/12/2019,5,280
8243,2019-12-14 13:16:28,coffee,A,13,samedi,49,14/12/2019,5,280
8244,2019-12-14 13:16:40,soda,C,13,samedi,49,14/12/2019,5,120
8245,2019-12-14 13:23:30,soda,D,13,samedi,49,14/12/2019,5,120
8246,2019-12-14 13:24:28,soda,D,13,samedi,49,14/12/2019,5,120
8247,2019-12-14 13:25:29,coffee,D,13,samedi,49,14/12/2019,5,280
8248,2019-12-14 13:30:59,soda,C,13,samedi,49,14/12/2019,5,120
8249,2019-12-14 13:34:54,coffee,A,13,samedi,49,14/12/2019,5,280
8250,2019-12-14 13:49:24,soda,B,13,samedi,49,14/12/2019,5,120
8251,2019-12-14 13:50:21,coffee,C,13,samedi,49,14/12/2019,5,280
8252,2019-12-14 13:57:31,coffee,B,13,samedi,49,14/12/2019,5,280
8253,2019-12-14 13:57:35,coffee,A,13,samedi,49,14/12/2019,5,280
8254,2019-12-14 14:04:26,soda,D,14,samedi,49,14/12/2019,5,120
8255,2019-12-14 14:04:49,coffee,D,14,samedi,49,14/12/2019,5,280
8256,2019-12-14 14:05:54,coffee,D,14,samedi,49,14/12/2019,5,280
8257,2019-12-14 14:26:02,coffee,B,14,samedi,49,14/12/2019,5,280
8258,2019-12-14 14:37:52,coffee,C,14,samedi,49,14/12/2019,5,280
8259,2019-12-14 14:48:20,nrj,B,14,samedi,49,14/12/2019,5,60
8260,2019-12-14 14:49:29,nrj,B,14,samedi,49,14/12/2019,5,60
8261,2019-12-14 15:09:06,soda,B,15,samedi,49,14/12/2019,5,120
8262,2019-12-14 15:12:20,coffee,B,15,samedi,49,14/12/2019,5,280
8263,2019-12-14 15:14:30,nrj,C,15,samedi,49,14/12/2019,5,60
8264,2019-12-14 15:16:26,soda,C,15,samedi,49,14/12/2019,5,120
8265,2019-12-14 15:17:03,coffee,D,15,samedi,49,14/12/2019,5,280
8266,2019-12-14 15:18:13,soda,C,15,samedi,49,14/12/2019,5,120
8267,2019-12-14 15:45:40,coffee,D,15,samedi,49,14/12/2019,5,280
8268,2019-12-14 15:58:17,soda,C,15,samedi,49,14/12/2019,5,120
8269,2019-12-14 15:58:49,soda,B,15,samedi,49,14/12/2019,5,120
8270,2019-12-14 16:09:46,soda,C,16,samedi,49,14/12/2019,5,120
8271,2019-12-14 16:19:23,soda,C,16,samedi,49,14/12/2019,5,120
8272,2019-12-14 16:27:46,coffee,C,16,samedi,49,14/12/2019,5,280
8273,2019-12-14 16:32:40,coffee,C,16,samedi,49,14/12/2019,5,280
8274,2019-12-14 16:39:08,nrj,C,16,samedi,49,14/12/2019,5,60
8275,2019-12-14 16:41:11,soda,D,16,samedi,49,14/12/2019,5,120
8276,2019-12-14 16:41:12,nrj,B,16,samedi,49,14/12/2019,5,60
8277,2019-12-14 16:47:17,nrj,D,16,samedi,49,14/12/2019,5,60
8278,2019-12-14 16:49:53,soda,C,16,samedi,49,14/12/2019,5,120
8279,2019-12-14 16:53:35,nrj,C,16,samedi,49,14/12/2019,5,60
8280,2019-12-14 16:55:19,soda,C,16,samedi,49,14/12/2019,5,120
8281,2019-12-14 17:05:34,nrj,D,17,samedi,49,14/12/2019,5,60
8282,2019-12-14 17:23:21,nrj,C,17,samedi,49,14/12/2019,5,60
8283,2019-12-14 17:23:32,nrj,A,17,samedi,49,14/12/2019,5,60
8284,2019-12-14 17:24:17,nrj,D,17,samedi,49,14/12/2019,5,60
8285,2019-12-14 17:25:11,nrj,A,17,samedi,49,14/12/2019,5,60
8286,2019-12-14 17:34:22,coffee,C,17,samedi,49,14/12/2019,5,280
8287,2019-12-14 17:36:02,soda,A,17,samedi,49,14/12/2019,5,120
8288,2019-12-14 17:36:53,coffee,C,17,samedi,49,14/12/2019,5,280
8289,2019-12-14 17:38:39,nrj,D,17,samedi,49,14/12/2019,5,60
8290,2019-12-14 17:38:44,soda,A,17,samedi,49,14/12/2019,5,120
8291,2019-12-14 17:40:37,coffee,B,17,samedi,49,14/12/2019,5,280
8292,2019-12-14 17:44:35,nrj,D,17,samedi,49,14/12/2019,5,60
8293,2019-12-14 17:46:04,coffee,C,17,samedi,49,14/12/2019,5,280
8294,2019-12-14 17:58:01,soda,D,17,samedi,49,14/12/2019,5,120
8295,2019-12-14 17:59:41,nrj,A,17,samedi,49,14/12/2019,5,60
8296,2019-12-14 18:01:57,nrj,C,18,samedi,49,14/12/2019,5,60
8297,2019-12-14 18:07:31,nrj,D,18,samedi,49,14/12/2019,5,60
8298,2019-12-14 18:12:47,coffee,D,18,samedi,49,14/12/2019,5,280
8299,2019-12-14 18:16:47,nrj,A,18,samedi,49,14/12/2019,5,60
8300,2019-12-14 18:18:58,nrj,A,18,samedi,49,14/12/2019,5,60
8301,2019-12-14 18:20:23,nrj,D,18,samedi,49,14/12/2019,5,60
8302,2019-12-14 18:21:29,soda,A,18,samedi,49,14/12/2019,5,120
8303,2019-12-14 18:26:00,nrj,A,18,samedi,49,14/12/2019,5,60
8304,2019-12-14 18:30:35,soda,C,18,samedi,49,14/12/2019,5,120
8305,2019-12-14 18:37:49,nrj,D,18,samedi,49,14/12/2019,5,60
8306,2019-12-14 18:39:50,soda,B,18,samedi,49,14/12/2019,5,120
8307,2019-12-14 18:40:49,nrj,B,18,samedi,49,14/12/2019,5,60
8308,2019-12-14 18:40:49,nrj,B,18,samedi,49,14/12/2019,5,60
8309,2019-12-14 18:42:20,nrj,A,18,samedi,49,14/12/2019,5,60
8310,2019-12-14 18:47:00,nrj,C,18,samedi,49,14/12/2019,5,60
8311,2019-12-14 18:50:49,coffee,C,18,samedi,49,14/12/2019,5,280
8312,2019-12-14 18:54:29,nrj,D,18,samedi,49,14/12/2019,5,60
8313,2019-12-14 19:01:14,soda,B,19,samedi,49,14/12/2019,5,120
8314,2019-12-14 19:01:24,soda,A,19,samedi,49,14/12/2019,5,120
8315,2019-12-14 19:02:02,soda,A,19,samedi,49,14/12/2019,5,120
8316,2019-12-14 19:02:13,soda,C,19,samedi,49,14/12/2019,5,120
8317,2019-12-14 19:17:26,nrj,A,19,samedi,49,14/12/2019,5,60
8318,2019-12-14 19:19:01,nrj,C,19,samedi,49,14/12/2019,5,60
8319,2019-12-14 19:21:20,soda,C,19,samedi,49,14/12/2019,5,120
8320,2019-12-14 19:27:54,nrj,D,19,samedi,49,14/12/2019,5,60
8321,2019-12-14 19:33:09,nrj,C,19,samedi,49,14/12/2019,5,60
8322,2019-12-14 19:37:10,nrj,A,19,samedi,49,14/12/2019,5,60
8323,2019-12-14 19:44:30,nrj,D,19,samedi,49,14/12/2019,5,60
8324,2019-12-14 19:47:10,coffee,B,19,samedi,49,14/12/2019,5,280
8325,2019-12-14 19:52:49,nrj,D,19,samedi,49,14/12/2019,5,60
8326,2019-12-14 19:52:56,coffee,A,19,samedi,49,14/12/2019,5,280
8327,2019-12-14 19:54:02,nrj,C,19,samedi,49,14/12/2019,5,60
8328,2019-12-14 19:55:48,nrj,D,19,samedi,49,14/12/2019,5,60
8329,2019-12-14 20:07:20,soda,D,20,samedi,49,14/12/2019,5,120
8330,2019-12-14 20:08:25,nrj,B,20,samedi,49,14/12/2019,5,60
8331,2019-12-14 20:08:26,nrj,B,20,samedi,49,14/12/2019,5,60
8332,2019-12-14 20:08:48,nrj,C,20,samedi,49,14/12/2019,5,60
8333,2019-12-14 20:14:19,nrj,B,20,samedi,49,14/12/2019,5,60
8334,2019-12-14 20:14:34,nrj,A,20,samedi,49,14/12/2019,5,60
8335,2019-12-14 20:17:43,nrj,C,20,samedi,49,14/12/2019,5,60
8336,2019-12-14 20:22:18,coffee,D,20,samedi,49,14/12/2019,5,280
8337,2019-12-14 20:31:01,nrj,B,20,samedi,49,14/12/2019,5,60
8338,2019-12-14 20:37:48,nrj,D,20,samedi,49,14/12/2019,5,60
8339,2019-12-14 20:38:34,coffee,D,20,samedi,49,14/12/2019,5,280
8340,2019-12-14 20:42:51,nrj,A,20,samedi,49,14/12/2019,5,60
8341,2019-12-14 20:52:26,soda,D,20,samedi,49,14/12/2019,5,120
8342,2019-12-14 21:04:52,nrj,C,21,samedi,49,14/12/2019,5,60
8343,2019-12-14 21:06:36,nrj,B,21,samedi,49,14/12/2019,5,60
8344,2019-12-14 21:07:07,nrj,A,21,samedi,49,14/12/2019,5,60
8345,2019-12-14 21:08:00,soda,B,21,samedi,49,14/12/2019,5,120
8346,2019-12-14 21:10:09,nrj,A,21,samedi,49,14/12/2019,5,60
8347,2019-12-14 21:13:23,nrj,C,21,samedi,49,14/12/2019,5,60
8348,2019-12-14 21:17:47,nrj,A,21,samedi,49,14/12/2019,5,60
8349,2019-12-14 21:21:54,nrj,C,21,samedi,49,14/12/2019,5,60
8350,2019-12-14 21:24:55,soda,D,21,samedi,49,14/12/2019,5,120
8351,2019-12-14 21:30:19,nrj,D,21,samedi,49,14/12/2019,5,60
8352,2019-12-14 21:33:27,soda,B,21,samedi,49,14/12/2019,5,120
8353,2019-12-14 21:38:25,nrj,A,21,samedi,49,14/12/2019,5,60
8354,2019-12-14 21:47:29,soda,C,21,samedi,49,14/12/2019,5,120
8355,2019-12-14 21:51:01,nrj,C,21,samedi,49,14/12/2019,5,60
8356,2019-12-14 21:54:50,nrj,C,21,samedi,49,14/12/2019,5,60
8357,2019-12-14 22:01:35,soda,A,22,samedi,49,14/12/2019,5,120
8358,2019-12-14 22:07:05,nrj,D,22,samedi,49,14/12/2019,5,60
8359,2019-12-14 22:07:36,nrj,C,22,samedi,49,14/12/2019,5,60
8360,2019-12-14 22:19:56,nrj,D,22,samedi,49,14/12/2019,5,60
8361,2019-12-14 22:20:01,nrj,C,22,samedi,49,14/12/2019,5,60
8362,2019-12-14 22:31:33,coffee,C,22,samedi,49,14/12/2019,5,280
